pollutant,root,time_window,sensor_group,DIP_L1,KRG_L1,IDW_L1,DIP_MSE,KRG_MSE,IDW_MSE,target_mean_abs,target_max,target_std,target_p90_p10,gap_l1_dip_minus_krg,gap_mse_dip_minus_krg
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-12-17 17:00:00,2-4-6-42,7.595929145812988,7.211872100830078,9.890209197998049,107.897216796875,87.09687042236328,113.5251922607422,32.07500076293945,41.29999923706055,5.779867649078369,11.489997863769531,0.38405704498291016,20.80034637451172
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-12-18 15:00:00,2-4-6-42,12.155198097229004,9.692079544067385,10.388694763183594,246.22787475585935,193.03732299804688,190.59860229492188,25.024999618530273,44.29999923706055,11.423959732055664,21.64999771118164,2.4631185531616193,53.19055175781247
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-12-20 06:00:00,2-4-6-42,19.193283081054688,19.98710823059082,22.04805564880371,940.7119750976562,905.9741821289062,942.935791015625,50.150001525878906,83.4000015258789,20.300800323486328,40.15999221801758,-0.7938251495361328,34.73779296875
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-12-22 14:00:00,2-4-6-42,16.72524070739746,13.753705024719238,15.018372535705566,574.77392578125,461.42822265625,486.3282775878906,23.125,56.70000457763672,19.42902374267578,32.94999313354492,2.9715356826782227,113.345703125
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-12-24 08:00:00,2-4-6-42,8.214237213134766,7.040085792541504,8.254758834838867,103.0725555419922,105.31817626953124,118.41932678222656,36.025001525878906,48.0,7.168115615844727,13.849998474121094,1.1741514205932617,-2.245620727539034
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-12-24 14:00:00,2-4-6-42,11.4576997756958,10.594718933105469,11.216575622558594,302.44097900390625,260.5942077636719,296.32080078125,39.17499923706055,58.099998474121094,11.231067657470703,21.149995803833008,0.862980842590332,41.846771240234375
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-12-28 14:00:00,2-4-6-42,7.901156425476074,7.0870442390441895,9.177165985107422,193.7439117431641,159.57098388671875,185.66671752929688,26.27499771118164,43.79999923706055,10.199110984802246,18.12999725341797,0.8141121864318848,34.17292785644534
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-12-28 16:00:00,2-4-6-42,8.542766571044922,8.963763236999512,7.586438179016113,182.01300048828125,145.72105407714844,149.15061950683594,25.150001525878906,42.400001525878906,10.784364700317383,21.759998321533203,-0.42099666595458984,36.29194641113281
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-12-29 13:00:00,2-4-6-42,5.919383525848389,6.974496364593506,6.941771507263184,101.3634262084961,93.31990814208984,109.91919708251952,30.524999618530273,41.5,7.440219879150391,15.789997100830078,-1.0551128387451172,8.04351806640625
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-12-29 17:00:00,2-4-6-42,10.399620056152344,9.143412590026855,9.878626823425291,204.4694061279297,162.28619384765625,196.7569122314453,37.775001525878906,53.20000076293945,10.027057647705078,20.94999885559082,1.2562074661254883,42.18321228027344
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-12-31 13:00:00,2-4-6-42,9.415839195251465,8.28169059753418,9.293466567993164,191.44895935058597,153.49087524414062,177.5532989501953,21.75,38.900001525878906,10.180988311767578,18.95999526977539,1.1341485977172852,37.95808410644534
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-01-01 06:00:00,2-5-6-10,3.448425054550171,3.829309701919556,4.684200286865234,22.83917236328125,26.518442153930664,28.66820907592773,9.699999809265137,17.399999618530273,4.721757888793945,9.439998626708984,-0.3808846473693852,-3.679269790649414
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-01-04 07:00:00,2-5-6-10,10.032958984375,11.721817016601562,11.340370178222656,169.1744384765625,221.2553558349609,190.3605194091797,30.475000381469727,48.5,12.815103530883789,27.00999641418457,-1.6888580322265625,-52.08091735839841
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-01-04 13:00:00,2-5-6-10,6.84567928314209,8.119535446166992,9.170156478881836,97.97834777832033,128.97671508789062,133.77296447753906,25.774999618530273,44.099998474121094,10.728320121765137,19.34999656677246,-1.2738561630249023,-30.9983673095703
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-01-04 14:00:00,2-5-6-10,8.119775772094727,8.212135314941406,9.857991218566896,129.3209991455078,140.96299743652344,139.12258911132812,26.924999237060547,45.20000076293945,11.186906814575195,21.989994049072266,-0.09235954284667969,-11.641998291015625
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-01-06 07:00:00,2-5-6-10,4.701846122741699,4.747174739837647,6.123739242553711,34.026641845703125,34.62361145019531,45.646934509277344,28.72500228881836,37.20000076293945,5.292152404785156,10.770000457763672,-0.045328617095948154,-0.5969696044921875
